nothing_prob,throw_wind_up_prob,throw_prob,throw_follow_through_prob,swing_wind_up_prob,swing_prob,swing_follow_through_prob
0.064,0.93,0.001,0.001,0.0,0.001,0.003
0.976,0.01,0.008,0.0,0.0,0.004,0.001
0.014,0.678,0.009,0.0,0.0,0.024,0.274
0.06,0.938,0.0,0.001,0.0,0.0,0.001
0.904,0.058,0.001,0.001,0.0,0.0,0.036
0.867,0.09,0.002,0.019,0.006,0.01,0.005
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.992,0.004,0.003,0.0,0.0,0.0,0.0
0.995,0.0,0.004,0.0,0.0,0.001,0.0
0.939,0.01,0.019,0.003,0.018,0.006,0.006
0.976,0.007,0.005,0.004,0.003,0.002,0.004
0.967,0.005,0.004,0.007,0.012,0.004,0.002
0.946,0.03,0.004,0.002,0.001,0.009,0.006
0.756,0.234,0.0,0.004,0.0,0.003,0.002
0.942,0.013,0.024,0.001,0.0,0.012,0.009
0.984,0.001,0.012,0.0,0.0,0.003,0.0
0.423,0.032,0.279,0.001,0.002,0.182,0.081
0.903,0.08,0.002,0.0,0.001,0.005,0.008
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.001,0.0
0.965,0.021,0.009,0.001,0.001,0.002,0.001
0.995,0.001,0.0,0.002,0.0,0.0,0.0
0.979,0.005,0.009,0.002,0.001,0.004,0.001
0.987,0.0,0.003,0.0,0.009,0.001,0.0
0.999,0.0,0.0,0.0,0.001,0.0,0.0
0.962,0.009,0.0,0.023,0.006,0.0,0.0
0.016,0.972,0.0,0.0,0.0,0.0,0.012
0.987,0.0,0.012,0.0,0.0,0.0,0.0
0.845,0.14,0.008,0.0,0.0,0.004,0.002
0.944,0.039,0.004,0.002,0.001,0.007,0.004
0.871,0.079,0.026,0.001,0.0,0.01,0.012
0.898,0.093,0.002,0.002,0.0,0.002,0.003
0.436,0.528,0.005,0.002,0.0,0.025,0.004
0.222,0.07,0.0,0.001,0.001,0.001,0.705
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.562,0.001,0.0,0.429,0.008,0.0,0.0
0.962,0.023,0.0,0.014,0.0,0.001,0.001
0.963,0.008,0.019,0.004,0.0,0.006,0.001
0.628,0.167,0.025,0.002,0.004,0.02,0.153
0.929,0.001,0.067,0.0,0.0,0.002,0.001
0.383,0.0,0.0,0.0,0.616,0.0,0.0
0.988,0.0,0.0,0.006,0.007,0.0,0.0
0.527,0.012,0.0,0.459,0.001,0.001,0.001
0.204,0.757,0.009,0.001,0.0,0.024,0.005
0.998,0.001,0.0,0.001,0.0,0.0,0.0
0.896,0.076,0.006,0.008,0.001,0.005,0.008
0.985,0.002,0.001,0.002,0.0,0.0,0.01
0.991,0.002,0.001,0.003,0.0,0.001,0.001
0.823,0.014,0.0,0.141,0.019,0.001,0.0
0.303,0.0,0.69,0.0,0.0,0.008,0.0
0.416,0.242,0.012,0.001,0.0,0.015,0.314
0.179,0.817,0.001,0.001,0.0,0.001,0.002
0.983,0.008,0.003,0.001,0.0,0.005,0.001
0.623,0.078,0.103,0.001,0.001,0.026,0.167
0.77,0.007,0.089,0.001,0.001,0.039,0.093
0.879,0.119,0.001,0.0,0.0,0.001,0.0
0.857,0.13,0.002,0.008,0.0,0.002,0.001
0.795,0.004,0.181,0.0,0.0,0.007,0.014
0.588,0.011,0.029,0.0,0.001,0.019,0.351
0.078,0.882,0.005,0.004,0.001,0.016,0.014
0.978,0.021,0.0,0.001,0.0,0.0,0.0
0.998,0.001,0.0,0.0,0.001,0.001,0.0
0.996,0.0,0.003,0.0,0.001,0.0,0.0
0.328,0.157,0.043,0.012,0.002,0.306,0.151
0.728,0.216,0.037,0.0,0.0,0.015,0.003
0.871,0.002,0.081,0.0,0.001,0.036,0.009
0.067,0.124,0.045,0.002,0.001,0.184,0.577
0.997,0.0,0.001,0.0,0.0,0.002,0.0
0.747,0.009,0.001,0.0,0.075,0.031,0.137
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.99,0.0,0.001,0.0,0.0,0.009,0.0
0.957,0.003,0.0,0.04,0.0,0.0,0.0
0.363,0.0,0.0,0.0,0.0,0.637,0.0
0.041,0.009,0.0,0.0,0.0,0.001,0.949
0.015,0.0,0.0,0.0,0.0,0.985,0.0
0.218,0.074,0.0,0.001,0.0,0.001,0.705
0.003,0.0,0.0,0.0,0.0,0.997,0.0
0.23,0.001,0.001,0.0,0.0,0.001,0.766
0.003,0.0,0.002,0.0,0.0,0.995,0.0
0.997,0.001,0.002,0.0,0.0,0.0,0.0
0.531,0.006,0.138,0.0,0.001,0.076,0.248
0.985,0.001,0.0,0.001,0.013,0.0,0.0
0.848,0.12,0.005,0.0,0.0,0.025,0.002
0.993,0.003,0.0,0.0,0.0,0.003,0.0
0.885,0.011,0.095,0.0,0.0,0.006,0.004
0.947,0.035,0.01,0.001,0.0,0.006,0.001
0.427,0.521,0.007,0.035,0.001,0.005,0.004
0.874,0.12,0.002,0.0,0.0,0.002,0.002
0.978,0.001,0.011,0.0,0.0,0.001,0.008
0.96,0.037,0.001,0.0,0.0,0.001,0.001
0.457,0.286,0.004,0.043,0.001,0.194,0.014
0.895,0.01,0.043,0.0,0.001,0.047,0.003
0.76,0.031,0.162,0.0,0.002,0.043,0.003
0.961,0.009,0.01,0.0,0.0,0.018,0.002
0.707,0.057,0.047,0.001,0.001,0.173,0.014
0.604,0.36,0.004,0.006,0.001,0.02,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.218,0.0,0.163,0.0,0.0,0.618,0.0
0.44,0.341,0.01,0.009,0.0,0.009,0.19
0.399,0.553,0.001,0.019,0.0,0.001,0.026
0.44,0.002,0.001,0.0,0.001,0.01,0.546
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.885,0.0,0.0,0.115,0.0,0.0,0.0
0.243,0.0,0.0,0.755,0.002,0.0,0.0
0.958,0.028,0.0,0.013,0.0,0.0,0.0
0.157,0.828,0.001,0.004,0.0,0.003,0.007
0.925,0.0,0.073,0.0,0.0,0.001,0.0
0.99,0.003,0.002,0.001,0.003,0.001,0.0
0.489,0.507,0.0,0.003,0.0,0.0,0.001
0.49,0.035,0.046,0.001,0.001,0.026,0.401
0.995,0.003,0.0,0.001,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.994,0.0,0.001,0.0,0.005,0.001,0.0
0.998,0.0,0.0,0.001,0.0,0.0,0.0
0.556,0.012,0.003,0.421,0.002,0.003,0.001
0.997,0.0,0.0,0.0,0.002,0.0,0.0
0.997,0.0,0.0,0.001,0.002,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.997,0.0,0.0,0.001,0.002,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.993,0.001,0.0,0.001,0.005,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.994,0.001,0.0,0.004,0.001,0.0,0.0
0.978,0.008,0.001,0.005,0.007,0.001,0.0
0.998,0.0,0.002,0.0,0.0,0.0,0.0
0.937,0.004,0.043,0.0,0.003,0.011,0.001
0.992,0.0,0.0,0.008,0.0,0.0,0.0
0.822,0.173,0.001,0.002,0.0,0.001,0.001
0.908,0.035,0.025,0.019,0.004,0.005,0.005
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.004,0.001,0.0
0.934,0.0,0.0,0.0,0.065,0.0,0.0
0.008,0.002,0.0,0.0,0.99,0.0,0.0
0.876,0.069,0.026,0.0,0.0,0.005,0.024
0.957,0.005,0.019,0.001,0.011,0.003,0.005
0.746,0.004,0.0,0.046,0.204,0.0,0.0
0.9,0.001,0.004,0.001,0.086,0.009,0.0
0.978,0.001,0.001,0.008,0.011,0.001,0.0
0.497,0.022,0.002,0.461,0.012,0.004,0.001
0.98,0.001,0.008,0.0,0.004,0.006,0.001
0.996,0.0,0.001,0.001,0.002,0.001,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.973,0.001,0.004,0.001,0.018,0.003,0.0
0.96,0.001,0.012,0.002,0.018,0.006,0.002
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.964,0.021,0.001,0.013,0.0,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.842,0.108,0.002,0.045,0.0,0.001,0.001
0.961,0.003,0.014,0.0,0.0,0.005,0.017
0.819,0.043,0.023,0.001,0.003,0.02,0.092
0.891,0.075,0.015,0.003,0.005,0.003,0.009
0.983,0.007,0.001,0.003,0.0,0.002,0.002
0.998,0.0,0.0,0.0,0.0,0.001,0.0
0.918,0.024,0.038,0.0,0.0,0.017,0.002
0.982,0.014,0.002,0.0,0.0,0.0,0.001
0.936,0.044,0.016,0.0,0.0,0.002,0.002
0.967,0.025,0.005,0.0,0.0,0.001,0.001
0.983,0.002,0.007,0.0,0.0,0.001,0.006
0.836,0.136,0.005,0.002,0.005,0.004,0.013
0.998,0.0,0.0,0.0,0.002,0.0,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.995,0.001,0.001,0.0,0.003,0.0,0.0
0.912,0.024,0.001,0.058,0.002,0.003,0.001
0.485,0.304,0.067,0.007,0.008,0.047,0.083
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.828,0.0,0.0,0.171,0.0,0.0,0.0
0.999,0.0,0.001,0.0,0.0,0.0,0.0
0.723,0.046,0.019,0.011,0.012,0.026,0.163
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.939,0.034,0.004,0.004,0.01,0.007,0.002
0.506,0.173,0.006,0.186,0.001,0.113,0.014
0.034,0.614,0.054,0.007,0.0,0.095,0.195
0.966,0.015,0.004,0.003,0.0,0.003,0.009
0.959,0.023,0.0,0.016,0.0,0.001,0.0
0.31,0.01,0.324,0.0,0.01,0.336,0.01
0.947,0.042,0.004,0.002,0.004,0.002,0.001
0.982,0.007,0.005,0.001,0.0,0.004,0.001
0.968,0.01,0.004,0.001,0.002,0.01,0.004
0.912,0.048,0.015,0.009,0.003,0.009,0.004
0.959,0.029,0.002,0.005,0.002,0.002,0.001
0.837,0.135,0.011,0.001,0.009,0.004,0.003
0.983,0.003,0.01,0.0,0.0,0.003,0.001
0.933,0.013,0.007,0.008,0.016,0.017,0.006
0.971,0.019,0.001,0.007,0.0,0.002,0.0
0.873,0.098,0.007,0.005,0.003,0.009,0.005
0.892,0.094,0.004,0.001,0.0,0.004,0.004
0.892,0.094,0.004,0.001,0.0,0.004,0.004
0.892,0.094,0.004,0.001,0.0,0.004,0.004
0.92,0.068,0.004,0.001,0.0,0.003,0.003
0.919,0.068,0.006,0.001,0.0,0.003,0.002
0.909,0.082,0.004,0.001,0.001,0.002,0.002
0.881,0.11,0.003,0.001,0.0,0.003,0.002
0.892,0.094,0.004,0.001,0.0,0.004,0.004
0.659,0.299,0.005,0.005,0.002,0.003,0.026
0.421,0.013,0.004,0.002,0.543,0.011,0.005
0.985,0.005,0.002,0.003,0.003,0.001,0.0
0.019,0.815,0.039,0.0,0.0,0.118,0.008
0.05,0.0,0.454,0.0,0.0,0.297,0.199
0.843,0.075,0.017,0.0,0.0,0.06,0.004
0.996,0.003,0.0,0.001,0.0,0.0,0.001
0.155,0.005,0.421,0.0,0.0,0.42,0.0
0.042,0.0,0.406,0.0,0.0,0.551,0.001
0.093,0.08,0.001,0.0,0.0,0.003,0.824
0.953,0.034,0.0,0.012,0.0,0.0,0.0
0.004,0.996,0.0,0.0,0.0,0.0,0.0
0.986,0.014,0.0,0.0,0.0,0.0,0.0
0.979,0.014,0.0,0.006,0.0,0.0,0.001
0.093,0.015,0.273,0.0,0.0,0.617,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.909,0.091,0.0,0.0,0.0,0.0,0.0
0.151,0.0,0.782,0.0,0.0,0.064,0.003
0.576,0.137,0.007,0.002,0.0,0.014,0.264
0.996,0.0,0.0,0.004,0.0,0.0,0.0
0.416,0.531,0.0,0.053,0.0,0.0,0.0
0.304,0.185,0.001,0.0,0.001,0.001,0.509
0.105,0.886,0.0,0.003,0.0,0.005,0.001
0.913,0.0,0.0,0.0,0.0,0.086,0.0
0.9,0.006,0.056,0.0,0.017,0.017,0.003
0.992,0.0,0.0,0.003,0.0,0.005,0.0
0.731,0.0,0.049,0.0,0.002,0.216,0.001
0.437,0.009,0.018,0.003,0.0,0.046,0.487
0.818,0.001,0.003,0.0,0.145,0.019,0.014
0.999,0.0,0.0,0.0,0.0,0.0,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.498,0.438,0.016,0.013,0.0,0.013,0.022
0.552,0.341,0.037,0.0,0.001,0.03,0.039
0.996,0.003,0.0,0.0,0.0,0.0,0.0
0.779,0.045,0.047,0.001,0.001,0.034,0.094
0.991,0.005,0.001,0.001,0.0,0.001,0.001
0.804,0.174,0.002,0.009,0.002,0.005,0.004
0.937,0.027,0.016,0.001,0.001,0.007,0.011
0.861,0.111,0.007,0.002,0.0,0.005,0.014
0.989,0.008,0.001,0.001,0.0,0.001,0.001
0.82,0.092,0.03,0.001,0.0,0.043,0.013
0.587,0.394,0.003,0.007,0.0,0.004,0.006
0.804,0.049,0.027,0.002,0.001,0.017,0.1
0.168,0.776,0.018,0.0,0.0,0.023,0.014
0.468,0.386,0.057,0.001,0.0,0.027,0.062
0.203,0.336,0.084,0.001,0.001,0.075,0.301
0.044,0.932,0.011,0.0,0.0,0.006,0.008
0.935,0.004,0.002,0.0,0.001,0.001,0.057
0.997,0.001,0.0,0.001,0.001,0.001,0.0
0.006,0.0,0.253,0.0,0.0,0.741,0.0
0.862,0.0,0.079,0.0,0.002,0.041,0.016
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.989,0.002,0.001,0.004,0.0,0.003,0.0
0.379,0.03,0.0,0.588,0.0,0.001,0.001
0.998,0.0,0.002,0.0,0.0,0.0,0.0
0.997,0.0,0.001,0.002,0.0,0.0,0.0
0.988,0.0,0.01,0.0,0.0,0.001,0.0
0.996,0.001,0.001,0.001,0.001,0.0,0.0
0.647,0.0,0.0,0.001,0.352,0.0,0.0
0.965,0.004,0.0,0.004,0.027,0.0,0.0
0.999,0.0,0.0,0.001,0.0,0.0,0.0
0.389,0.467,0.013,0.002,0.003,0.013,0.114
0.996,0.003,0.0,0.001,0.0,0.0,0.0
0.987,0.001,0.0,0.011,0.0,0.0,0.0
0.909,0.0,0.049,0.0,0.0,0.026,0.016
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.801,0.169,0.003,0.015,0.002,0.01,0.001
0.999,0.001,0.0,0.0,0.0,0.0,0.0
0.305,0.6,0.02,0.001,0.0,0.051,0.023
0.996,0.0,0.001,0.0,0.0,0.001,0.001
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.939,0.0,0.0,0.061,0.0,0.0,0.0
0.993,0.0,0.0,0.007,0.0,0.0,0.0
0.818,0.009,0.0,0.172,0.0,0.0,0.0
0.484,0.486,0.009,0.008,0.001,0.007,0.005
0.421,0.464,0.017,0.0,0.0,0.054,0.043
0.984,0.01,0.001,0.0,0.001,0.003,0.001
0.708,0.0,0.079,0.0,0.0,0.213,0.0
0.985,0.003,0.005,0.001,0.003,0.002,0.001
0.997,0.0,0.0,0.002,0.001,0.0,0.0
0.923,0.025,0.0,0.051,0.0,0.0,0.0
0.913,0.086,0.0,0.001,0.0,0.0,0.0
0.968,0.003,0.018,0.0,0.0,0.003,0.007
0.005,0.989,0.0,0.001,0.0,0.001,0.003
0.869,0.004,0.088,0.0,0.0,0.012,0.028
0.475,0.458,0.005,0.002,0.001,0.005,0.055
0.0,0.997,0.001,0.0,0.0,0.0,0.001
0.05,0.0,0.394,0.0,0.0,0.553,0.003
0.028,0.777,0.0,0.192,0.0,0.002,0.001
0.366,0.039,0.063,0.002,0.001,0.072,0.457
0.047,0.253,0.014,0.0,0.0,0.023,0.662
0.476,0.465,0.031,0.002,0.0,0.019,0.007
0.012,0.982,0.0,0.0,0.0,0.0,0.005
0.0,0.0,0.651,0.0,0.0,0.349,0.0
0.995,0.0,0.002,0.003,0.0,0.0,0.0
0.103,0.891,0.0,0.006,0.0,0.0,0.0
0.781,0.0,0.159,0.0,0.0,0.054,0.006
0.984,0.008,0.001,0.004,0.004,0.0,0.0
0.237,0.75,0.0,0.003,0.0,0.0,0.009
0.952,0.009,0.027,0.0,0.0,0.01,0.001
0.964,0.011,0.012,0.0,0.002,0.006,0.004
0.967,0.001,0.001,0.002,0.027,0.001,0.001
0.938,0.007,0.007,0.001,0.022,0.025,0.001
0.993,0.0,0.006,0.0,0.0,0.001,0.0
0.871,0.001,0.068,0.0,0.002,0.057,0.001
0.967,0.003,0.009,0.0,0.0,0.019,0.002
0.99,0.001,0.004,0.001,0.001,0.002,0.0
0.164,0.814,0.002,0.001,0.0,0.001,0.018
0.998,0.001,0.0,0.0,0.0,0.0,0.0
0.969,0.002,0.001,0.002,0.023,0.001,0.001
0.999,0.0,0.0,0.0,0.001,0.0,0.0
0.996,0.0,0.0,0.004,0.0,0.0,0.0
0.858,0.0,0.0,0.142,0.0,0.0,0.0
0.36,0.0,0.0,0.639,0.001,0.0,0.0
0.992,0.0,0.0,0.006,0.003,0.0,0.0
0.988,0.009,0.001,0.001,0.0,0.001,0.0
0.994,0.0,0.0,0.0,0.003,0.002,0.0
0.968,0.016,0.006,0.007,0.0,0.001,0.0
0.117,0.863,0.005,0.001,0.0,0.007,0.008
0.099,0.869,0.0,0.017,0.0,0.0,0.015
0.094,0.884,0.008,0.001,0.0,0.006,0.007
0.0,0.0,0.471,0.0,0.0,0.529,0.0
0.034,0.004,0.0,0.962,0.0,0.0,0.0
0.997,0.0,0.001,0.001,0.0,0.001,0.0
0.156,0.801,0.006,0.003,0.0,0.013,0.021
0.87,0.101,0.013,0.006,0.0,0.008,0.001
0.001,0.934,0.0,0.0,0.0,0.003,0.061
0.0,0.0,0.031,0.0,0.0,0.969,0.0
0.196,0.012,0.224,0.001,0.003,0.557,0.005
0.054,0.902,0.0,0.044,0.0,0.0,0.0
0.957,0.005,0.026,0.0,0.0,0.005,0.007
0.046,0.247,0.052,0.001,0.0,0.118,0.536
0.972,0.022,0.002,0.002,0.0,0.001,0.001
0.006,0.993,0.0,0.0,0.0,0.0,0.001
0.0,0.0,0.879,0.0,0.0,0.12,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.148,0.001,0.0,0.851,0.0,0.0,0.0
0.954,0.036,0.004,0.001,0.0,0.002,0.002
0.893,0.026,0.029,0.0,0.0,0.014,0.038
0.134,0.804,0.006,0.012,0.001,0.034,0.009
0.738,0.102,0.017,0.001,0.003,0.036,0.104
0.014,0.983,0.0,0.0,0.0,0.0,0.002
0.001,0.0,0.995,0.0,0.0,0.005,0.0
0.902,0.004,0.004,0.064,0.007,0.014,0.005
0.594,0.026,0.0,0.379,0.0,0.0,0.0
0.105,0.844,0.005,0.002,0.0,0.005,0.039
0.424,0.558,0.006,0.001,0.0,0.005,0.006
0.252,0.567,0.097,0.005,0.0,0.014,0.065
0.471,0.384,0.03,0.006,0.002,0.04,0.066
0.949,0.035,0.005,0.001,0.0,0.005,0.005
0.828,0.144,0.003,0.005,0.001,0.012,0.006
0.001,0.998,0.0,0.0,0.0,0.0,0.001
0.003,0.0,0.977,0.0,0.0,0.019,0.001
0.986,0.003,0.001,0.007,0.001,0.001,0.0
0.073,0.004,0.315,0.0,0.0,0.597,0.011
0.336,0.145,0.099,0.003,0.002,0.248,0.167
0.956,0.033,0.0,0.0,0.0,0.0,0.01
0.994,0.0,0.0,0.006,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.987,0.0,0.0,0.013,0.0,0.0,0.0
0.483,0.0,0.0,0.517,0.0,0.0,0.0
0.566,0.372,0.002,0.056,0.0,0.001,0.003
0.055,0.876,0.011,0.004,0.001,0.04,0.013
0.002,0.997,0.0,0.0,0.0,0.0,0.001
0.025,0.0,0.963,0.0,0.0,0.011,0.0
0.997,0.0,0.0,0.003,0.0,0.0,0.0
0.017,0.957,0.0,0.026,0.0,0.0,0.0
0.998,0.0,0.001,0.0,0.0,0.0,0.0
0.992,0.003,0.001,0.002,0.0,0.0,0.001
0.315,0.645,0.005,0.006,0.002,0.009,0.019
0.007,0.992,0.0,0.001,0.0,0.0,0.0
0.024,0.0,0.96,0.0,0.0,0.015,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.177,0.013,0.0,0.81,0.0,0.0,0.0
0.736,0.065,0.116,0.001,0.002,0.023,0.056
0.422,0.122,0.024,0.001,0.0,0.017,0.415
0.994,0.003,0.0,0.001,0.0,0.0,0.0
0.001,0.998,0.0,0.0,0.0,0.0,0.001
0.009,0.001,0.918,0.0,0.001,0.071,0.001
0.9,0.002,0.0,0.095,0.002,0.0,0.0
0.023,0.975,0.0,0.001,0.0,0.0,0.0
0.402,0.001,0.334,0.0,0.001,0.188,0.074
0.061,0.922,0.0,0.012,0.0,0.0,0.004
0.001,0.0,0.012,0.0,0.0,0.987,0.0
0.083,0.737,0.001,0.031,0.0,0.001,0.148
0.538,0.003,0.113,0.0,0.0,0.342,0.003
0.83,0.052,0.032,0.035,0.002,0.015,0.035
0.915,0.074,0.002,0.002,0.003,0.003,0.001
0.934,0.023,0.012,0.002,0.001,0.004,0.024
0.926,0.066,0.001,0.001,0.001,0.002,0.003
0.0,0.991,0.005,0.0,0.0,0.001,0.002
0.57,0.0,0.421,0.0,0.0,0.009,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.106,0.633,0.0,0.261,0.0,0.0,0.0
0.99,0.001,0.008,0.0,0.0,0.001,0.001
0.264,0.612,0.004,0.001,0.0,0.005,0.114
0.987,0.003,0.004,0.001,0.001,0.001,0.003
0.747,0.228,0.004,0.003,0.002,0.002,0.012
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.074,0.0,0.921,0.0,0.0,0.005,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.672,0.016,0.0,0.307,0.001,0.003,0.001
0.955,0.001,0.028,0.0,0.001,0.012,0.003
0.896,0.01,0.0,0.0,0.0,0.0,0.094
0.996,0.0,0.0,0.004,0.0,0.0,0.0
0.993,0.0,0.0,0.007,0.0,0.0,0.0
0.265,0.0,0.0,0.735,0.0,0.0,0.0
0.953,0.01,0.002,0.033,0.0,0.0,0.001
0.852,0.134,0.006,0.003,0.001,0.002,0.002
0.049,0.944,0.0,0.001,0.0,0.0,0.006
0.0,0.0,0.896,0.0,0.0,0.103,0.0
0.818,0.0,0.037,0.007,0.008,0.129,0.002
0.995,0.0,0.0,0.005,0.0,0.0,0.0
0.416,0.543,0.0,0.032,0.0,0.001,0.008
0.376,0.421,0.048,0.001,0.001,0.09,0.064
0.995,0.002,0.0,0.001,0.0,0.0,0.001
0.936,0.058,0.003,0.001,0.0,0.001,0.001
0.508,0.44,0.004,0.002,0.001,0.011,0.035
0.0,0.998,0.0,0.0,0.0,0.0,0.002
0.972,0.0,0.026,0.0,0.0,0.002,0.0
0.999,0.001,0.001,0.0,0.0,0.0,0.0
0.002,0.997,0.0,0.0,0.0,0.0,0.002
0.003,0.42,0.033,0.001,0.0,0.077,0.466
0.168,0.567,0.003,0.004,0.0,0.006,0.252
0.717,0.001,0.181,0.0,0.0,0.096,0.005
0.918,0.033,0.02,0.002,0.009,0.013,0.006
0.503,0.024,0.123,0.002,0.006,0.212,0.13
0.466,0.0,0.007,0.0,0.519,0.007,0.0
0.997,0.0,0.001,0.0,0.001,0.001,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.938,0.0,0.0,0.062,0.0,0.0,0.0
0.845,0.129,0.006,0.013,0.0,0.004,0.002
0.047,0.367,0.008,0.001,0.0,0.033,0.543
0.974,0.006,0.011,0.001,0.0,0.004,0.005
0.06,0.922,0.001,0.003,0.0,0.004,0.01
0.05,0.19,0.009,0.001,0.0,0.015,0.734
0.999,0.0,0.0,0.0,0.001,0.0,0.0
0.953,0.036,0.001,0.006,0.001,0.002,0.001
0.893,0.091,0.006,0.001,0.0,0.005,0.004
0.854,0.127,0.004,0.002,0.0,0.005,0.008
0.867,0.111,0.004,0.005,0.0,0.008,0.005
0.201,0.787,0.001,0.001,0.0,0.003,0.007
0.0,0.999,0.0,0.0,0.0,0.0,0.0
0.639,0.0,0.326,0.0,0.0,0.035,0.0
0.124,0.779,0.01,0.008,0.0,0.061,0.018
0.968,0.004,0.006,0.001,0.0,0.001,0.019
0.309,0.129,0.081,0.012,0.003,0.037,0.43
0.539,0.04,0.002,0.003,0.415,0.001,0.0
0.17,0.82,0.004,0.001,0.0,0.001,0.004
0.968,0.006,0.018,0.0,0.0,0.005,0.003
0.822,0.151,0.018,0.001,0.001,0.007,0.001
0.897,0.066,0.007,0.001,0.0,0.011,0.018
0.568,0.409,0.004,0.007,0.0,0.004,0.007
0.87,0.119,0.003,0.002,0.0,0.002,0.003
0.889,0.074,0.007,0.003,0.001,0.015,0.011
0.251,0.729,0.001,0.016,0.0,0.001,0.002
0.0,0.986,0.009,0.0,0.0,0.002,0.003
0.992,0.0,0.007,0.0,0.0,0.001,0.0
0.15,0.025,0.0,0.825,0.0,0.0,0.0
0.082,0.036,0.63,0.001,0.001,0.137,0.113
0.348,0.627,0.004,0.004,0.003,0.01,0.004
0.387,0.36,0.053,0.001,0.001,0.035,0.163
0.998,0.001,0.0,0.0,0.0,0.0,0.0
0.999,0.0,0.0,0.0,0.0,0.0,0.0
0.013,0.985,0.0,0.001,0.0,0.0,0.001
0.0,0.0,0.005,0.0,0.0,0.995,0.0
0.897,0.0,0.034,0.0,0.0,0.069,0.0
0.266,0.692,0.0,0.001,0.0,0.002,0.039
0.7,0.231,0.0,0.066,0.0,0.0,0.003
0.926,0.035,0.017,0.008,0.001,0.004,0.009
0.031,0.943,0.001,0.0,0.0,0.006,0.017
0.985,0.008,0.003,0.0,0.0,0.001,0.003
0.543,0.442,0.005,0.002,0.001,0.003,0.004
0.0,0.998,0.0,0.0,0.0,0.0,0.002
0.024,0.0,0.976,0.0,0.0,0.0,0.0
0.82,0.069,0.017,0.001,0.0,0.091,0.003
0.378,0.0,0.074,0.0,0.0,0.296,0.251
0.49,0.493,0.004,0.0,0.0,0.002,0.01
0.178,0.066,0.001,0.002,0.0,0.001,0.752
0.8,0.067,0.0,0.133,0.0,0.0,0.0
0.983,0.011,0.002,0.003,0.0,0.0,0.001
0.016,0.973,0.0,0.0,0.0,0.0,0.01
0.006,0.0,0.986,0.0,0.0,0.008,0.0
0.997,0.0,0.001,0.0,0.0,0.002,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.801,0.184,0.004,0.002,0.001,0.001,0.007
0.284,0.002,0.0,0.0,0.005,0.001,0.708
1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.349,0.0,0.0,0.651,0.0,0.0,0.0
0.907,0.0,0.0,0.093,0.0,0.0,0.0
0.98,0.007,0.005,0.003,0.001,0.001,0.003
